indicator_id,progress,summary,developments,row_ids
infra.connect--internet-exchange-points,No change,Togo's single exchange point carries [nine member networks and 18 Gbps](2026-07-01-isoc-pulse-ixp-tracker-tgix-togo) of port capacity as at July 2026.,"The tracker records [seven of the nine members peering at the route server and five of the nine validating route origins](2026-07-01-isoc-pulse-ixp-tracker-tgix-togo), with no participation in the mutually agreed routing norms and no measurement anchor at the exchange. The full member list carries autonomous system numbers, port speeds and countries of registration.

The underlying data are self-reported by members to the peering database, so the figures are the members' own.

The national data centre separately claims direct access to four submarine cables and [a local exchange point](2025-09-24-lome-data-centre-home-page-en). The base holds no traffic volume, no peering ratio and no second exchange.",TGO-infra.connect-internet-exchange-point
infra.store--off-site-backup-capacity,Advanced,Commercial colocation opened in [October 2025](2025-10-16-st-digital-togo-colocation-offering-launch) and the telecoms regulator tendered a backup link to the national data centre in June 2026.,"The colocation offering launched on [15 October 2025](2025-10-16-st-digital-togo-colocation-offering-launch) lets Togolese organisations place their own servers in a third-tier facility with redundant power, round-the-clock supervised access, biometric control and precision cooling — the practical route to off-site copies in country. It is a vendor announcement; the facility is not named and no backup or replication service level is stated.

The telecoms regulator issued a procurement notice on [12 June 2026](2026-06-12-arcep-togo-adrp-liaison-de-secours-lome-datacenter) for transmission equipment and a point-to-point backup link between its headquarters and the national data centre, estimated at 30,000,000 FCFA with a 90-day delivery period and bids due 10 July.

That is the clearest dated step by a Togolese state body towards off-site redundancy, and it is a tender rather than a commissioning.",TGO-infra.store-commercial-colocation-capacity|TGO-infra.store-regulator-s-off-site-backup-link
infra.energy--sufficient-energy-and-water-for-data-centres,Advanced,"The national data centre's operator now publishes [more than 1 MW of critical power](2025-09-24-lome-data-centre-home-page-en), a 99.982 per cent commitment and an efficiency figure.","At commissioning on [4 June 2021](2021-06-06-togo-presse-inauguration-lome-data-centre) the facility had 400 square metres of private and 100 of government server halls, a cooling system, generator sets coupled with grid supply and a solar workshop, with redundancy on a chilled-water production unit, built under a regional connectivity programme with 12,760,000,000 FCFA of World Bank financing.

The operator's own [2025 page](2025-09-24-lome-data-centre-home-page-en) states more than 1 MW of critical power, a 99.982 per cent availability commitment and a power usage effectiveness of 1.4. Self-description, with no independent certification record and no occupancy or delivered-load figure anywhere in the base.

Cooling water equipment is documented and no water source, volume or make-up arrangement is stated. The grid behind the facility [entered load-shedding in 2026](2026-06-29-togo-ministre-energie-causes-coupures-delestages).",TGO-infra.energy-power-supply-to-the-digital|TGO-infra.store-lome-data-centre-capacity-and
infra.energy--grid-reliability,Regressed,"Network access rose to [67.43 per cent in 2024](2026-02-18-arse-togo-rapport-activites-2024), then imports collapsed and load-shedding ran through 2026.","The regulator's 2024 report puts distribution network access at [67.43 per cent against 63.67 in 2023](2026-02-18-arse-togo-rapport-activites-2024), with 53.27 per cent of national need met domestically and the balance imported mainly from Ghana and Nigeria. The [full report](2026-02-13-arse-togo-rapport-activites-2024-complet) carries the reliability series the summary lacked: interruption frequency 28, 26 then 23 over 2022 to 2024 and duration 57, 53 then 52.

On [26 June 2026](2026-06-29-togo-ministre-energie-causes-coupures-delestages) the minister set out the load-shedding arithmetic to the National Assembly: peak demand about 360 MW against roughly 180 MW mobilisable domestically, with imports of 110 and 115 MW down to 20 and 70.

A [regulator inspection round](2026-03-31-arse-togo-controle-qualite-agences-ceet) opened in January 2026 tests against 2024 shortfalls of 11.68 hours average fault repair against a 4.60-hour target.",TGO-infra.energy-grid-reliability
infra.capacity--robustness-of-government-hardware-and-software,Advanced,"A [state enterprise architecture](2026-09-04-togo-atd-architecture-entreprise-gouvernementale-elements) is published as the standard the estate is to be built against, and remains a draft.","The structuring elements set out a vision, twelve orientation statements and business, functional, application, technical and security layers, including [single-source-of-truth registers, no re-collection of information the state already holds, open standards, modularity, interoperability and high availability](2026-09-04-togo-atd-architecture-entreprise-gouvernementale-elements). That [capture](2026-09-04-togo-atd-architecture-entreprise-gouvernementale-elements) is truncated at 50,000 characters and the page carries no publication date.

The guide's own version page still records it as [version 1.0, status Brouillon](2026-09-06-togo-atd-guide-architecture-entreprise-controle-version), with an empty revision log.

Against that, the only dated signal on the estate's actual security posture is a [dark-web listing of September 2025](2025-09-04-lenouveaureporter-dark-web-systemes-etat-togolais-pirate) offering administrator access to government systems for US$1,000 — a reported claim, with authorities saying the threat was under control and no confirmed intrusion.",TGO-gov.standards-architecture-d-entreprise-gouvernementale
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,Advanced,"A five-tier [governance model](2026-09-04-togo-atd-cadre-digitalisation-services-publics-gouvernance) names who builds and maintains state systems, and 80 officers were certified in June 2026.","The published framework sets the digital ministry coordinating policy, the state digital agency deploying solutions and setting standards, public institutions adopting a digital-first rule, [a super-integrator training integrators on the agency's low-code platforms](2026-09-04-togo-atd-cadre-digitalisation-services-publics-gouvernance) and supervising their daily work, and integrators following the framework. It names giving itself the force of law as a step still outstanding.

On [12 June 2026](2026-06-18-togo-graduates-80-public-sector-digital-officers), 80 digitalisation officers drawn from 27 ministries and selected from 1,442 candidates were certified after three sessions from September 2025, covering project management, product management, leadership and artificial-intelligence tools.

A [session of 1 to 3 April 2026](2026-04-02-togo-des-cadres-formes-piloter-revolution-numerique) in the same programme was funded by the European Union and German cooperation and taught from Rwanda.",TGO-infra.capacity-government-systems-architecture-governance|TGO-capacity.literacy-national-digital-skills-or-digital
dpi.exchange--use-of-digital-id-in-other-systems,Advanced,A [December 2024 decree](2025-04-23-togo-jo-decret-2024-071-identification-abonnes) compels telecom operators to collect the unique identification number for every subscriber.,"The decree, gazetted 23 April 2025, requires the number issued by the identity agency for nationals and residents, admits the agency's card where no other document exists, and obliges operators to [retain the data and report to the regulator](2025-04-23-togo-jo-decret-2024-071-identification-abonnes). It obliges collection of the number, which is not the same as querying the agency's authentication service.

The consumption route for the registry itself is the [order of 10 September 2024](2024-09-30-togo-jo-arrete-007-acces-partage-donnees-rspm): a convention with the agency in every case, data-protection authorisation for personal data, authenticated and logged access, quarterly reporting.

The supervision report held records the data-exchange platform as [not in place](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system) at 30 September 2024, and nothing later restates it.",TGO-dpi.id-systematic-identification-of-subscribers|TGO-dpi.exchange-arrete-007-on-social-registry-data
dpi.exchange--interoperability-of-health-systems,Advanced,The health platform now [ingests global climate data](2026-08-04-dhis2-togo-climate-health-country-profile) shared with the meteorological agency; the insurance systems agreed a federated architecture.,"The country profile records the climate application installed in the national health information system and malaria repository, [global reanalysis datasets ingested and shared with the meteorological agency](2026-08-04-dhis2-togo-climate-health-country-profile), and gridded temperature, rainfall and humidity served at district level. The exchange is institutional as well as technical: the meteorological agency has signed a memorandum with the health ministry, and a monthly climate and health bulletin is published.

A [workshop of 4 to 7 May 2026](2026-05-13-togofirst-amu-siig-amu-systeme-numerique-unifie-architecture-federee) settled a federated architecture for the unified health-insurance system, naming unique patient identification as a precondition.

A [framework convention of 14 October 2025](2025-10-15-inam-togo-convention-cadre-amu-institutions-privees-partage-structure-donnees) set structured data sharing between the two public managers and three private complementary-cover bodies.",TGO-dpi.mis-national-health-management-information-system|TGO-dpi.exchange-siig-amu-unified-health-insurance-system
dpi.exchange--interoperability-of-education-systems,"Advanced, one channel only",The interconnection project was recorded as [not taken up](2025-01-14-world-bank-isr-togo-basic-education-p172674) in January 2025; one results channel opened in June 2026.,"The supervision report archived [14 January 2025](2025-01-14-world-bank-isr-togo-basic-education-p172674) records a prototype management information system, a human-resources system in test and a learning-assessment dashboard — and then the finding that settles the indicator: the mission noted a non-appropriation of the project of interconnectivity of platforms and databases.

At the [June 2026 examination round](2026-06-08-togo-men-resultats-bac1-2026-digitalisation-systeme-educatif) results went out through a web platform, a messaging chatbot and a second bot, and the ministry supplied each establishment with its own pupils' results directly, so schools no longer wait to compute their statistics.

A single results channel is not an interconnection, and no source records the project being taken up since.",TGO-dpi.exchange-interconnection-of-education-platforms
dpi.exchange--interoperability-of-social-protection-systems,Advanced,"Cash transfers to [more than 700,000 people](2025-12-19-togo-planification-lancement-operationnalisation-transferts-monetaires) launched in December 2025 without evidence that the social registry keyed them.","The registry was created by [decree of 24 April 2023](2023-04-24-togo-jo-decret-2023-043-registre-social-personnes-menages), is held electronically, carries the unique identification number and a household number, and obliges the identity agency to assure interconnection with administrations' databases existing or future. The last supervision report held records it [75 per cent built and the data-exchange platform not in place](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system) at 30 September 2024.

The transfers launched on [18 December 2025](2025-12-19-togo-planification-lancement-operationnalisation-transferts-monetaires) at 25,000 FCFA a household were targeted by the statistics institute and the development agency on poverty criteria and paid through two mobile-money services.

That is a statistics-to-agency-to-provider chain: no source says the list came from the registry or that the number keyed the payment.",TGO-dpi.registry-national-social-registry|TGO-dpi.pay-current-status-of-the-pandemic
dpi.id--robustness-of-system,No change,"Robustness rests on a [2023 proof of concept](2024-11-08-anid-communique-poc-solution-technologique-e-id); no uptime, matching-accuracy or audit figure has ever been published.","The proof of concept of [4 October to 4 November 2023](2024-11-08-anid-communique-poc-solution-technologique-e-id), over at least 2,000 people across Greater Lome and three regions, tested the vendor's ability to deploy and configure the platform, the country-specific customisations, number generation with its security options, biometric validation and deduplication, code conformity, the enrolment kits and offline operation and battery autonomy.

Resilience provisions are stated concretely: a fifth biometric kit held as backup, a generator per team, a help desk, a signed consent form before capture and a daily incident report.

Operating rules bearing on register integrity are on record too — [double enrolment strictly forbidden](2025-09-15-anid-tournee-proximite-directeur-general-agoe-nyive) even where a card has not arrived, non-receipt handled through a freephone rather than re-registration.",TGO-dpi.id-numero-d-identification-unique-and
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,External funding of the register was [extended in July 2026](2026-07-16-togo-finances-communique-signature-cinq-accords-banque-mondiale-wuri) past the closing date the agency's own material states.,"The agency is a public legal person under the Presidency with technical oversight shared by the digital economy and security ministries, [created at article 19 of the 2020 statute](2020-09-10-togo-loi-2020-009-identification-biometrique) and given a board, a director-general and financial autonomy by [decret n 2020-093/PR](2020-11-25-togo-jo-decret-2020-093-anid).

On [16 July 2026](2026-07-16-togo-finances-communique-signature-cinq-accords-banque-mondiale-wuri) the government signed five financing agreements including additional financing of US$20 million for the unique identification project, to continue the initial phase's activities — a completed signature, extending funding beyond the 30 July 2026 closing date the agency's own material states.

It records no change of ownership, operator or maintenance arrangement. Enrolment continues territorially, reaching [Atakpame in March 2026](2026-03-21-republique-togolaise-se-faire-enregistrer-anid-plateaux-atakpame).",TGO-gov.legislate-founding-instrument-creating-the-identity|TGO-dpi.id-numero-d-identification-unique-and|TGO-finance.new-regional-unique-identification-programme-togolese
dpi.id--authentication,No change,"The identity agency holds [exclusive authentication competence](2020-09-10-togo-loi-2020-009-identification-biometrique) by statute; no authentication service, volume or interface is documented.","Article 16 of the 2020 statute reserves authentication to the agency, and article 13 makes use of the number compulsory on every administrative document, extended by the [2022 amendment](2022-06-24-togo-loi-2022-010-identification-biometrique-jo) to every form and document the administration exchanges with persons and households.

What actually operates between systems is a paper-and-convention route: the [September 2024 order](2024-09-30-togo-jo-arrete-007-acces-partage-donnees-rspm) has a public body request access, sign a convention with the agency, obtain data-protection clearance and be logged, with quarterly reporting.

The subscriber decree obliges operators to [collect the number](2025-04-23-togo-jo-decret-2024-071-identification-abonnes), not to query an authentication service. No verification interface, service level or transaction count appears anywhere in the base.",TGO-gov.legislate-founding-instrument-creating-the-identity|TGO-dpi.exchange-arrete-007-on-social-registry-data
dpi.id--digital-id-from-birth,Advanced,"Two catch-up campaigns regularised [11,461 children](2026-08-01-togo-matglac-deuxieme-campagne-rattrapage-enregistrements-naissances) between November 2025 and July 2026, against a stated target of about 7,400.","The first campaign launched at Bagbe on [12 November 2025](2025-11-13-togo-matglac-campagne-jugements-suppletifs-enfants-sans-acte-naissance) aimed at 5,000 pupils without a birth certificate across 25 of the 117 communes, 200 a commune, by awareness sessions, itinerant hearings issuing supplementary judgments, then transcription at civil-registration centres.

The second, launched at Agbandi on [31 July 2026](2026-08-01-togo-matglac-deuxieme-campagne-rattrapage-enregistrements-naissances), regularised 6,461 more. The ministry states plainly that many children, particularly in rural areas, remain without the document despite the reforms.

The scale of the problem is the country's own: [22 per cent of under-fives without a birth certificate, 31 per cent in rural areas, an estimated 400,000 children](2026-07-18-uneca-egmrg-togo-integration-crvs-education).",TGO-dpi.registry-birth-registration-catchup-campaign
dpi.id--interoperability-of-birth-registration-and-digital-id,Advanced,"Birth registration is being wired to education and to maternity units, and [not to the identity register](2025-01-13-anid-biometric-identification-togo-transformation-e-id).","Togo's own account to the continental experts' meeting on [18 July 2026](2026-07-18-uneca-egmrg-togo-integration-crvs-education) claims more than 125,356 identities assigned to pupils since 2024 and an 18 per cent rise in the share of children holding an identity and sitting examinations, with an annual dashboard tracking undocumented children in schools — alongside insufficient coordination, very expensive late issuance and a legal framework needing updating.

An application deployed across four communes of Vo prefecture since February 2026 lets [maternity data reach the town hall](2026-05-21-togofirst-akoumape-modele-integre-2000-premiers-jours-naissance-keva) once the facility head validates it, against a threshold of 90 per cent of children documented within eight days of birth.

The agency's own standing statement is that the identity file [is not linked to the civil registry](2025-01-13-anid-biometric-identification-togo-transformation-e-id).",TGO-dpi.exchange-crvs-education-interoperability|TGO-dpi.exchange-naissance-keva-maternity-to-registration
dpi.id--use-by-other-systems,Advanced,"Telecom operators are [compelled by decree](2025-04-23-togo-jo-decret-2024-071-identification-abonnes) to carry the number, the clearest case of a regulated third party doing so.","The decree of 26 December 2024, gazetted [23 April 2025](2025-04-23-togo-jo-decret-2024-071-identification-abonnes), requires the number for every subscriber, admits the identity card where no other document exists, and obliges operators to retain the data and report to the regulator.

Statute extends the same duty inland: the number must appear on [every administrative document](2020-09-10-togo-loi-2020-009-identification-biometrique), at the mortgage service under the land code, in health records and in employer files, and the [2022 amendment](2022-06-24-togo-loi-2022-010-identification-biometrique-jo) lists the registers that must carry it.

Collection is not consumption. Nothing in the base shows a system querying the agency to verify an identity, and the data-exchange platform that would let it was [not in place](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system) at the last report held.",TGO-dpi.id-systematic-identification-of-subscribers|TGO-dpi.id-decret-2022-094-on-the-unique-number
dpi.pay--governance-role-of-central-bank,No change,Payment governance runs through the regional central bank; the base holds its [electronic-money guide](2021-04-01-bceao-guide-emission-monnaie-electronique-tresors-publics-umoa) and the instant platform.,"Togo participates in the regional instant payment platform, whose [mandatory connection deadline](2026-07-07-bceao-prolonge-delais-pi-spi) for institutions was extended, and the regional guide to electronic-money issuance by public treasuries is the standing instrument the base holds on the central bank's role.

No Togolese-specific central-bank instrument, licensing decision or supervisory report appears in the base for the period, and no national payments council or oversight framework document is held.

What is held on the domestic side is fiscal rather than monetary: the revenue office's own [electronic declaration and payment series](2026-02-20-togo-otr-statistiques-teledeclaration-telepaiement-2020-2025) to 2025.",TGO-dpi.pay-waemu-instant-payment-platform-togolese|TGO-dpi.pay-regional-guide-to-electronic-money
dpi.pay--revenue-collection,Advanced,Electronic filing reached [100 per cent for large and medium enterprises](2026-02-20-togo-otr-statistiques-teledeclaration-telepaiement-2020-2025) and 24 per cent for everyone else in 2025.,"Online declaration and payment became compulsory for large and medium enterprises from [15 October 2019](2019-11-07-togo-otr-avis-020-2019-obligation-paiement-impots-en-ligne). The [2020-2025 series](2026-02-20-togo-otr-statistiques-teledeclaration-telepaiement-2020-2025) shows payment at 100 per cent for those two directorates from 2021 and 2022 and holding there, while the directorates covering the remaining taxpayers reach 24 per cent payment and 26 per cent declaration in 2025, up from 13 per cent in 2024.

The [2026 finance law](2026-01-07-togo-innovations-fiscales-loi-de-finances-2026-facture-electronique) introduces certified electronic invoicing to counter value-added tax fraud; the gazetted text is held as an image-only scan whose substantive articles are not transcribed.

An [exemptions platform](2025-09-30-togo-otr-plateforme-gest-exo-exonerations-douanieres) launched September 2025 feeds the customs system automatically.",TGO-dpi.pay-online-tax-declaration-and-payment|TGO-dpi.pay-certified-electronic-invoicing|TGO-dpi.exchange-tax-exemption-platform-interfaced-to
dpi.pay--b2b-and-b2g-functionality,Advanced,"Business-to-government payment is [compulsory by mandate](2019-11-07-togo-otr-avis-020-2019-obligation-paiement-impots-en-ligne), not merely enabled, for a defined class of firms since October 2019.","The revenue office's notice of [7 November 2019](2019-11-07-togo-otr-avis-020-2019-obligation-paiement-impots-en-ligne) records that all large and medium enterprises must declare and pay their taxes online with effect from 15 October 2019, and names the three banks whose platforms were then available. It is the clearest dated evidence in the base that business-to-government payment is compulsory for a defined class.

Uptake since is a two-speed picture: [100 per cent for those directorates and 24 per cent elsewhere](2026-02-20-togo-otr-statistiques-teledeclaration-telepaiement-2020-2025) in 2025.

Business-to-business is thinner: the base holds certified electronic invoicing as a [2026 measure](2026-01-07-togo-innovations-fiscales-loi-de-finances-2026-facture-electronique) and no volume, value or adoption figure behind it.",TGO-dpi.pay-online-tax-declaration-and-payment|TGO-dpi.pay-certified-electronic-invoicing
dpi.registry--population-register,Advanced,Civil status went online in a [five-commune pilot](2025-12-19-togo-digitalisation-etat-civil-demande-en-ligne-copies-actes) in December 2025 and the communes were equipped in April 2026.,"The governing statute has permitted computerised registration since 2009: article 15 of [loi n 2009-010](2009-06-11-togo-loi-2009-010-organisation-etat-civil) gives computerised acts the same legal value as manually registered ones. It permits electronic registration; it does not establish that any office operated one.

The online service for requesting copies of civil-status acts launched on [19 December 2025](2025-12-19-togo-digitalisation-etat-civil-demande-en-ligne-copies-actes) in five communes only — Golfe 1, Agoe-Nyive 1, Ave 2, Lacs 1 and Zio 2 — to test operational effectiveness before rollout.

On [8 April 2026](2026-04-10-togo-equipements-informatiques-communes-pilotes-etat-civil) each received two computers, a printer and an uninterruptible power supply, after the communes reported they had none. A review of the 2009 statute opened in August 2026.",TGO-dpi.registry-online-civil-status-certificate-service|TGO-gov.legislate-loi-n-2009-010-on-civil-status
dpi.registry--business-register,Advanced,"Registrations rose to [8,129 in the first half of 2026](2026-07-07-togo-8129-entreprises-creees-s1-2026-cfe), the first rise after two annual declines.","The register itself rests on [loi n 2016-034 of 2 December 2016](2016-12-02-togo-loi-2016-034-fichier-national-rccm), which creates a national file at the Lome court of appeal and local files at six towns, sets the registrars' duties and provides for transmission to the regional file.

Annual throughput fell in 2025 to [14,202 on the government's figure](2026-01-05-togo-14202-entreprises-creees-2025-cfe), down 4.8 per cent on 14,919 in 2024 — though the formalities centre's own bilan gives [14,172](2026-01-01-togo-cfe-bilan-2025-14172-entreprises) for the same year, and the two figures have not been reconciled publicly.

The first half of 2026 recorded [8,129 registrations](2026-07-07-togo-8129-entreprises-creees-s1-2026-cfe), up about 5 per cent on the 7,747 of the same half of 2025.",TGO-dpi.registry-commercial-registers-rccm|TGO-dpi.registry-companies-registered-at-the-cfe
dpi.registry--social-protection-register,No change,"The registry is [75 per cent built](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system) on the last report held, from September 2024; a policy framework was adopted around it.","Created by [decree of 24 April 2023](2023-04-24-togo-jo-decret-2023-043-registre-social-personnes-menages), it is held electronically, carries the unique identification number and a household number, is managed by the identity agency, and obliges administrations to base aid programmes on it and keep electronic beneficiary registers. An annual audit against the targeting rules is required.

The last supervision report held, from [30 September 2024](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system), records the software 75 per cent complete, the data-exchange platform not in place and the beneficiary operations management system not yet adopted. Nothing later restates any of it.

The Council of Ministers adopted a [national social-protection policy](2025-12-17-togo-conseil-des-ministres-decret-politique-nationale-protection-sociale) by decree on 17 December 2025, the frame the registry now sits inside.",TGO-dpi.registry-national-social-registry|TGO-gov.policy-politique-nationale-de-protection-sociale
dpi.registry--tax-register,Advanced,"The register reached [100,292 taxpayers for 2024](2025-03-01-togo-otr-rapport-de-performance-2024) and became a published verification service in April 2026.","The 2024 performance report puts the taxpayer population at 100,292, of whom 73,239 active, the active population [up 24.0 per cent on end-2023](2025-03-01-togo-otr-rapport-de-performance-2024), with 95,535 new taxpayers registered in the year and 30,459 individual numbers issued online, 38.0 per cent of those created.

On [30 April 2026](2026-05-05-togo-otr-avis-repertoire-actualise-contribuables-actifs) the updated register of active taxpayers was put online, with operators directed to check a supplier's active status before transacting under article 196 of the general tax code — a change in what the register does rather than in its size.

A [communique of 29 January 2026](2026-02-02-togo-otr-communique-002-2026-plateforme-gudef) requires an account on the financial-statements single window before electronic filing.",TGO-dpi.registry-taxpayers-on-the-revenue-register|TGO-dpi.registry-published-register-of-active-taxpayers|TGO-dpi.registry-single-window-for-financial-statements
dpi.mis--health,Advanced,The national platform gained a [data-quality application and climate ingestion](2026-08-04-dhis2-togo-climate-health-country-profile); an electronic health record is funded but not deployed.,"The platform has been the health ministry's information system [since 2016](2026-08-04-dhis2-togo-climate-health-country-profile) and is the national repository, also used for infectious-disease surveillance, owned and maintained by the ministry with regional technical support. The chain into it is set by the [2022 procedures manual](2022-04-01-togo-manuel-operationnel-procedures-snis-2e-edition): data recorded on largely paper tools at the facility, compiled into monthly returns, then keyed in before the fifth of the following month.

In [July 2026](2026-08-04-dhis2-hisp-highlights-juillet-2026-erdqa-togo) an electronic routine data-quality assessment application was field-tested into the platform across three regions.

An [additional credit of EUR 60.6 million](2025-12-24-togo-essential-quality-health-services-uhc-additional-financing) approved in December 2025 funds an electronic health record, with availability in facilities as a results indicator.",TGO-dpi.mis-national-health-management-information-system|TGO-dpi.mis-electronic-health-record-system|TGO-dpi.mis-inam-health-insurance-information-system
dpi.mis--social-protection,Advanced,Health insurance stood up two management systems in the period; the [social registry itself](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system) has no report later than September 2024.,"The insurance platform for non-salaried workers was presented at the [launch of 23 October 2025](2025-10-24-togo-acces-aux-soins-lancement-amu-tns-plateforme-digitale) as a tool easing enrolment, contribution management and beneficiary monitoring, with no enrolment figure given.

On [21 and 22 April 2026](2026-04-24-cnss-togo-linam-emboite-le-pas-a-la-cnss-siamu-inam) the public-sector insurer launched online services and a chip card on a system built to the same standards as the social security fund's and hosted in the fund's data centre.

The registry underneath remains at the position the [September 2024 report](2024-10-30-worldbank-togo-astre-p178835-isr-seq3-interoperable-social-information-system) left it: 75 per cent built, no data-exchange platform, no beneficiary operations management system.",TGO-dpi.mis-amu-tns-enrolment-platform|TGO-dpi.mis-inam-health-insurance-information-system|TGO-dpi.registry-national-social-registry
dpi.mis--tax,Advanced,The customs system took two validation changes in late 2025 and the revenue office reports [interconnection with three Sahel states](2026-02-01-togo-otr-rapport-de-performance-2025).,"A notice of [12 September 2025](2025-09-12-togo-otr-avis-013-2025-champ-bloquant-tarifs-preferentiels-sydonia) created a blocking field for any use of an additional code conferring preferential tariffs, making it compulsory to fill box 36 of the single declaration and upload the certificate of origin — a validation rule built into the system itself.

A new zone franche code in force from [December 2025](2025-12-11-togo-otr-code-26-zone-franche-manifestes-guce) imposes more rigorous manifest structuring through the foreign-trade single window, to enforce filing deadlines and limit manual corrections.

The [2025 performance report](2026-02-01-togo-otr-rapport-de-performance-2025) records the office's systems interconnected with those of the Sahel states, operational interconnection with Mali, and a digital land-archiving application in production. That [report](2026-02-01-togo-otr-rapport-de-performance-2025) is held as a 50,000-character excerpt.",TGO-dpi.mis-sydonia-customs-declaration-system
digital.localgov--ict-infrastructure-for-local-government,Advanced,"Two projects now fund connectivity to every town hall, at [118](2024-11-25-togo-digital-acceleration-project-p179138-pad) and [136](2026-02-07-togo-pdima-digitalisation-mairies) on different perimeters.","The appraisal document of [November 2024](2024-11-25-togo-digital-acceleration-project-p179138-pad) commits US$60 million of a US$110 million operation to backhaul and last-mile connectivity for unconnected public institutions — 118 town halls, 6,849 education establishments and 804 health establishments, in six geographic lots with vulnerable communes prioritised. The same [appraisal](2024-11-25-togo-digital-acceleration-project-p179138-pad) records under 1 per cent of schools and under 10 per cent of health centres estimated connected.

A second project announced in preparation in [February 2026](2026-02-07-togo-pdima-digitalisation-mairies) targets 136 municipal buildings, 1,488 public schools and 253 health centres.

What is actually delivered is smaller by two orders of magnitude: [two computers and a printer each](2026-04-10-togo-equipements-informatiques-communes-pilotes-etat-civil) to five pilot communes in April 2026.",TGO-digital.rural-rural-connectivity-or-universal-service|TGO-dpi.registry-online-civil-status-certificate-service
digital.rural--digitalisation-of-rural-health-clinics,Advanced,Mobile ultrasound with remote reading went live at [three of twelve facilities](2026-06-14-togo-swedd-tele-echographie-assahoun-agou-kamina) in June 2026.,"The units were put into service on [9 June 2026](2026-06-14-togo-swedd-tele-echographie-assahoun-agou-kamina) at the health centres of Assahoun, Agou and Kamina, with midwives performing scans on site and results interpreted immediately on a dedicated platform. No date is given for the remaining nine facilities.

The standing arrangement in rural facilities is aggregate reporting: primary data on largely paper tools, compiled into monthly returns and [keyed into the national platform](2022-04-01-togo-manuel-operationnel-procedures-snis-2e-edition) before the fifth of the following month — not an electronic patient record.

An [additional credit of December 2025](2025-12-24-togo-essential-quality-health-services-uhc-additional-financing) funds introducing one, which establishes that it is still a reform being deployed to a limited number of facilities.",TGO-digital.rural-tele-ultrasound-in-rural-health-centres|TGO-dpi.mis-electronic-health-record-system
digital.rural--digitalisation-of-rural-primary-schools,Advanced,"A [digital classroom pilot](2025-09-12-togo-classes-digitalisees-meps-epson-afrique) opened across the seven education regions in September 2025, covering rural as well as urban schools.","The primary and secondary education ministry opened the programme on [12 September 2025](2025-09-12-togo-classes-digitalisees-meps-epson-afrique) with a vendor partner, equipping targeted schools in urban, peri-urban and rural zones with digital teaching hardware plus teacher training, to be evaluated at year end before progressive generalisation.

It is an announced and initiated pilot: no school count is given, and no evaluation appears in the base.

The wider connectivity picture is a project target rather than a delivery — [6,849 education establishments](2024-11-25-togo-digital-acceleration-project-p179138-pad) funded for connection against under 1 per cent estimated connected at appraisal.",TGO-digital.rural-digital-classroom-programme|TGO-digital.rural-rural-connectivity-or-universal-service
digital.rural--digitalisation-of-rural-registry-offices,Advanced,The online civil-status service reaches [five communes](2025-12-19-togo-digitalisation-etat-civil-demande-en-ligne-copies-actes) of 117; computerised registration has been lawful since 2009.,"Article 7 of [loi n 2009-010](2009-06-11-togo-loi-2009-010-organisation-etat-civil) gives every urban, rural and district commune a civil-status centre and allows secondary centres, and article 15 provides that registration may be manual or computerised with equal legal value. It permits electronic registration and does not establish that any office operates one.

The pilot launched on [19 December 2025](2025-12-19-togo-digitalisation-etat-civil-demande-en-ligne-copies-actes) covers Golfe 1, Agoe-Nyive 1, Ave 2, Lacs 1 and Zio 2, all of them urban or peri-urban.

The five received [two computers, a printer and an uninterruptible power supply each](2026-04-10-togo-equipements-informatiques-communes-pilotes-etat-civil) in April 2026 after reporting they had none, which sizes the equipment base outside the pilot.",TGO-gov.legislate-loi-n-2009-010-on-civil-status|TGO-dpi.registry-online-civil-status-certificate-service
digital.rural--digitalisation-of-rural-police-stations,Advanced,New commissariats at [Mango and Cinkasse](2025-12-22-togo-maillage-securitaire-commissariats-mango-cinkasse) were equipped with computer hardware in December 2025.,"The stations were inaugurated in the Savanes region, under security state of emergency, with all-terrain vehicles, motorcycles, patrol equipment, furniture and computer hardware, under a [partnership begun in June 2025](2025-12-22-togo-maillage-securitaire-commissariats-mango-cinkasse) between the national police and an international migration body.

The national police data system sits at Lome: the [information centre inaugurated on 29 April 2022](2022-05-03-togo-centre-information-policiere-cipt-sipao) runs the regional police information system as the ninth national data centre in West Africa, with workstations deployed in Lome in the police, customs, gendarmerie and drugs bureau.

Hardware at a station is not a connection to that system, and nothing in the base establishes deployment to rural commissariats or gendarmerie brigades.",TGO-digital.rural-police-station-equipment-savanes|TGO-dpi.mis-centre-d-information-policiere
