indicator_id,progress,summary,developments,row_ids
dpi.mis--health,Advanced,"Primary healthcare digital maturity was [scored at 55.6 per cent](2026-08-23-digital-health-maturity-assessment-556-percent) in August 2026, a first measurement.","The health information strengthening plan for 2023 to 2027 sets the standing position: a national reference platform with operational integrations, hospital systems still experimental, and enterprise architecture a roadmap target ([plan](2023-01-01-psrsis-2023-2027-msanp)).

A joint continental and United Nations assessment scored primary healthcare digital maturity at 55.6 per cent, level 2 of the scale, across national, sub-national and facility levels ([assessment](2026-08-23-digital-health-maturity-assessment-556-percent)).

A biennial report covering 2024 and 2025 records platform modernisation to cloud hosting, electronic register rollout and a tracking system used across 91 districts for vaccination follow-up ([report](2026-06-01-who-rapport-biennal-2024-2025)). The score is a first measurement with no earlier figure behind it.",MDG-dpi.mis-digital-health-maturity-score|MDG-dpi.exchange-dhis2|MDG-dpi.exchange-psrsis
dpi.mis--education,Advanced,A [higher-education accreditation platform](2026-08-04-enseignement-superieur-la-plateforme-habilitation-accreditation-et-equivalence) entered service in 2026 and had taken 546 applications by 10 July.,"The platform was presented at the ministry on 3 August 2026, having received 546 applications as at 10 July, of which about 250 were expected at the session opening on 21 September 2026 ([platform](2026-08-04-enseignement-superieur-la-plateforme-habilitation-accreditation-et-equivalence)).

It handles accreditation, authorisation and equivalence for higher-education programmes. No wider education management information system, enrolment database or school census platform is held for the country.",MDG-dpi.govtech-hae-platform
dpi.mis--social-protection,Advanced,"The social-protection fund [put a human-resources management system out to tender](2026-08-12-madagascar-fid-erp-hr-software-recruitment) in August 2026, with bids due on 26 August.","The fund is recruiting a consultancy to build the system under a safety nets and resilience project, and separately tendered for a payroll server under a contingent emergency response project a week earlier ([tender](2026-08-12-madagascar-fid-erp-hr-software-recruitment)).

No contract value, scope or delivery date is disclosed. The two tenders are the only social-protection systems work on file, and both concern the fund's own administration rather than beneficiary management.",MDG-dpi.govtech-fid-hr-erp
dpi.mis--justice,Advanced,"A [police reporting platform](2026-07-30-madagascar-police-digital-platform-gbv-disappearances) for violence and disappearances entered service in July 2026, with anonymous filing and a citizen-visible reference number.","The platform runs around the clock on web and an Android application in Malagasy and French, allowing anonymous filing and giving the complainant a reference number they can see ([platform](2026-07-30-madagascar-police-digital-platform-gbv-disappearances), [account](2026-07-29-madagascar-la-police-nationale-numerise-le-signalement-des-violences)).

It was built by the national police's own information-systems directorate. No data controller, retention rule, deletion route or supervisory authority is named, which is the more serious gap on a system taking reports of gender-based violence.",MDG-dpi.govtech-police-platform
dpi.mis--tax,Advanced,The [integrated tax administration system](2024-06-18-decret-1253-2024-mef-safi-digitalisation-fiscale) entered production from end-September 2025 and regional training by March 2026.,"A decree of June 2024 founded the system, digitalising the services and procedures of tax management across 19 articles ([decree](2024-06-18-decret-1253-2024-mef-safi-digitalisation-fiscale)); the steering committee's first meeting set a 14-month timeline to full deployment in January 2026 ([committee](2024-11-08-projet-safi-mef)).

The platform was confirmed tested and ready for production deployment from the end of September 2025 ([production](2025-09-19-safi-mise-en-production-moov-mg)).

Training and performance evaluation for the Analamanga region followed in March 2026 ([training](2026-03-17-safi-formation-analamanga-dgi)). The January 2026 full-deployment target has passed with no completion statement in the base.",MDG-dpi.mis-safi
dpi.mis--customs,Advanced,A [maritime single window](2026-08-07-madagascar-maritime-single-window-indonesia-financing) centralising port procedures is being deployed on Indonesian financing of about 816m ariary.,"The financing was confirmed in August 2026 at more than 3.4bn Indonesian rupiah, about 816m ariary, through the port, maritime and river agency, and announced at the launch of a bilateral cooperation programme ([financing](2026-08-07-madagascar-maritime-single-window-indonesia-financing), [programme](2026-07-27-indo-aid-mdg-2026-maritime-single-window)).

No go-live date, port coverage, operator or procedure list is stated, so the base records a funded platform and nothing about what it will replace.",MDG-dpi.govtech-maritime-single-window
dpi.mis--land,Advanced,A [digital parcel-mapping method was validated nationally](2026-06-06-ipss-ocfm-land-certification-manual) in June 2026 for generalisation to all circumscriptions.,"The national land programme records that no integrated national land information system exists ([programme](2026-04-30-programme-national-foncier-ii)).

An implementation manual validated in June 2026 generalises a digital certification method using satellite imagery, smartphones and a digital parcel plan, on pilots across 49 communes covering 90,000 certificates and 110,000 parcels ([manual](2026-06-06-ipss-ocfm-land-certification-manual)).

An open day in August 2025 presented land-sector digitisation to the public, covering the land information system and digital cadastres ([open day](2025-08-02-journee-portes-ouvertes-foncier-numerique-newsmada)). The method is validated; nothing in the base records deployment beyond the pilot communes.",MDG-dpi.mis-plof|MDG-dpi.registry-land
dpi.govtech--e-government-services,Advanced,"The [national interoperability platform launched](2026-04-29-interoperabilite-nationale-instat) in April 2026, days before the project that built it passed on its institutions.","The interoperability framework of 2022 is the founding technical and organisational instrument, establishing the coordinating unit's role and the first set of interoperable systems ([framework](2022-11-14-ugd-cadre-interoperabilite)).

The platform's first stage launched in April 2026, with the first usage conventions signed ([launch](2026-04-29-interoperabilite-nationale-instat)).

The donor project that built the identity, interoperability and data-centre layers passed on its institutions in June 2026 ([closure](2026-06-05-prodigy-cloture-moov)). What the base does not hold is a catalogue of services available to citizens online, a transaction volume, or a successor operating budget for the platforms the project leaves behind.",MDG-dpi.exchange-rahaka|MDG-gov.policy-cadre-interop|MDG-finance.new-prodigy-finance
digital.localgov--ict-infrastructure-for-local-government,Advanced,"Three equipment programmes reached communes in the window, most recently [29 communes of Greater Antananarivo](2026-07-06-lalankely-iii-29-communes-equipment) in July 2026.","Computers, printers, scanners and internet connections were handed to 38 communes of Greater Antananarivo and regional land services under a World Bank-financed programme in May 2025 ([handover](2025-05-01-matac-hanorina-phase-2-communes-ict-equipment)).

Equipment and furniture were distributed to the capital's urban commune and 28 peripheral communes on 3 July 2026 under a development agency programme ([distribution](2026-07-06-lalankely-iii-29-communes-equipment)).

Physical servers and training for 940 communal officials were launched from 1 June 2026 in three southern regions ([launch](2026-06-06-mionjo-district-2-0-launch)). These are equipment programmes; no municipal service platform, connectivity rate or maintenance arrangement is held.",MDG-digital.localgov-localgov|MDG-digital.localgov-district-2-0
digital.localgov--digitalisation-of-local-government-records,Advanced,"About [10 million civil-registration records](2026-04-27-studia-inc-civil-registration-digitisation-madagascar) across 1,695 communes were reported inventoried and digitised, on the vendor's figures.","A World Bank mission of December 2025 records digitisation of a court records system and integration of the unique identifier into the household register ([mission](2025-12-04-prodigy-aide-memoire-worldbank)).

A vendor reported completion, under the national civil-record programme, of inventory, digitisation and indexing of about 10 million records covering 1,695 communes across 11 priority regions ([report](2026-04-27-studia-inc-civil-registration-digitisation-madagascar)).

A land-certification method using digital parcel plans was validated for generalisation in June 2026 ([manual](2026-06-06-ipss-ocfm-land-certification-manual)). The coverage figures are the vendor's own and nothing in the base tests them.",MDG-dpi.registry-record-digitisation|MDG-dpi.mis-plof
digital.rural--digitalisation-of-rural-health-clinics,Advanced,A [funding management system for health centres](2026-02-18-sii-csb-launch-fianarantsoa) began user training in three regions in February 2026.,"The health information strengthening plan sets the standing position, with hospital and clinical systems experimental and local rather than integrated ([plan](2023-01-01-psrsis-2023-2027-msanp)).

An integrated information system for health centre funding began user training at Fianarantsoa in February 2026 for three regions, with nationwide rollout planned ([launch](2026-02-18-sii-csb-launch-fianarantsoa)).

A joint assessment in August 2026 scored primary healthcare digital maturity at 55.6 per cent, covering the facility level including health centres ([assessment](2026-08-23-digital-health-maturity-assessment-556-percent)). No count of connected or equipped rural health centres is held.",MDG-dpi.mis-sii-csb|MDG-dpi.mis-digital-health-maturity-score
digital.rural--digitalisation-of-rural-primary-schools,Advanced,"An offline solar programme [expanded to fifteen rural primary schools](2026-04-15-solar-united-digital-learning-expansion), against a project target of 1,500 schools and health centres by 2028.","A project restructuring paper of May 2024 targets enhanced broadband for 1,500 schools and health centres and new electricity for 2,250 by March 2028 ([restructuring](2024-05-10-decim-restructuring-paper-rural-schools-connectivity)).

A non-governmental programme expanded in September 2025 from two pilot schools to 15 rural public primary schools across four regions, reaching more than 2,500 students on teacher tablets and an offline intranet hub ([expansion](2026-04-15-solar-united-digital-learning-expansion)).

A unique student identifier went national in May 2026, targeting 4.2 million students across 19,303 establishments ([launch](2026-05-12-nuis-national-student-id-rollout)). No delivery figure against the 2028 connectivity target is published.",MDG-digital.rural-solar-schools|MDG-digital.rural-decim-schools|MDG-dpi.mis-nuis
digital.rural--digitalisation-of-rural-registry-offices,Advanced,"[Mass land certification is authorised to use computerised tools](2023-01-11-decret-2023-28-ocfm-certification-fonciere-massive), and biometric enrolment reached the districts from January 2026.","A decree of January 2023 governs mass land certification operations at commune level and expressly authorises the use of computerised tools ([decree](2023-01-11-decret-2023-28-ocfm-certification-fonciere-massive)).

National biometric enrolment began with a district pilot in January 2026, interoperable with the civil registry, with nationwide rollout planned for April to June 2026 ([enrolment](2026-01-30-national-biometric-enrolment-begins)).

A special birth-registration law adopted in April 2026 relies on verification by local officials at fokontany level ([law](2026-04-23-birth-registration-biometric-law)). Two-thirds of decentralised land offices remain paper-based or off-grid on the ministry's own 2026 diagnostic.",MDG-digital.rural-ocfm-decree|MDG-dpi.id-prodigy-enrolment|MDG-dpi.registry-land
digital.rural--digitalisation-of-rural-police-stations,Advanced,"A [central gendarmerie records file is being built](2026-07-16-fichier-central-gendarmerie-digitisation) to replace manual records, including for rural brigades.","The gendarmerie's judicial police directorate is developing a secure digital central file to replace largely manual records, intended for units across the territory including rural brigades, with equipment acquisition and training still under way ([file](2026-07-16-fichier-central-gendarmerie-digitisation)).

A rural connectivity programme reported six operational sites in two southern regions serving about 10,000 people, under which gendarmerie services were among 11 local entities receiving equipment ([programme](2026-02-03-smart-village-gendarmerie-equipment-anosy-androy)).

The national police launched an online reporting and case-tracking platform for gender-based violence and missing persons in July 2026, intended to complement local reporting channels ([platform](2026-07-30-police-online-reporting-tool-vbg)).",MDG-digital.rural-gendarmerie-fichier|MDG-digital.rural-smart-village|MDG-dpi.govtech-police-platform
tech.ai--use-of-ai-in-government-administration,Advanced,"A [partnership with Egypt on artificial intelligence in public administration](2026-08-01-madagascar-mndpt-youth-recruitment-digital-transformation) was reported in August 2026, with no signature date, text or figure.","The partnership was reported by the press with no date of signature given ([report](2026-08-01-madagascar-mndpt-youth-recruitment-digital-transformation)).

No text, figure or workstream is held, and no artificial-intelligence system is recorded in use in the country's general administration, so the record here is an intention and the working uses sit in customs instead.",MDG-tech.ai-egypt-ai
tech.ai--use-of-ai-in-sectoral-management-information-systems,No change,A [customs data and artificial-intelligence centre](2025-06-07-douanes-madagascar-modele-ia-cedia-midi) has operated since May 2025 with a risk-targeting system and a data warehouse.,"The centre was launched within the customs administration in May 2025 and operates an enhanced risk-assessment targeting system and a data warehouse; a multilateral institution selected the administration as its African pilot for artificial intelligence in customs operations that year ([centre](2025-06-07-douanes-madagascar-modele-ia-cedia-midi)).

No later account or performance figure is held, so the base records the most advanced sectoral use of the technology in the country and nothing about what it has caught or changed.",MDG-tech.ai-cedia
tech.ai--development-of-national-regional-ai-systems,Advanced,"An operator group was named a [founding partner of an African-language artificial-intelligence partnership](2026-07-28-axian-telecom-atlas-umoja-ai-malagasy-language) in July 2026, with no Malagasy model or dataset released.","The founding partnership was announced in July 2026 ([partnership](2026-07-28-axian-telecom-atlas-umoja-ai-malagasy-language)).

No Malagasy-language model, corpus or dataset has been released under it, and the country holds no national artificial-intelligence strategy against which the work could be set.",MDG-tech.ai-atlas-umoja
tech.ai--control-of-ai-abuse,Advanced,"The [judiciary adopted an ethics charter](2026-06-19-ai-ethics-charter-judiciary) in June 2026, the most specific safeguard against misuse the base holds.","The binding provision is in the data-protection law: its article 3 prohibits judicial, administrative and private decisions based solely on automated profiling, and its article 4 establishes the oversight commission ([law](2015-01-09-loi-2014-038-protection-donnees-personnelles)).

That commission became operational in August 2025 ([operationalisation](2025-08-06-cmil-operationalisation)).

Eighty-five magistrates adopted an ethics charter in June 2026, developed with the Council of State, the magistrates' school and the data-protection commission, defining authorised and prohibited uses in the courts ([charter](2026-06-19-ai-ethics-charter-judiciary)). No artificial-intelligence statute, regulator or enforcement action exists.",MDG-tech.ai-judiciary-charter|MDG-gov.protect-dpl|MDG-gov.protect-cmil
tech.industry--national-capacity-in-dt-related-production,Advanced,"The [telecommunications branch growth forecast was raised to 12.2 per cent](2026-05-29-plfr-2026-bpo-epc-growth) for 2026, attributed to outsourcing and network expansion.","The revised 2026 finance bill forecasts the post and telecommunications branch to grow 12.2 per cent against 9.5 per cent in the initial law, attributing the revision to business process and knowledge outsourcing, network coverage expansion and two structuring digital projects ([bill](2026-05-29-plfr-2026-bpo-epc-growth)).

An outsourcing training programme opened applications in January 2026 for 1,300 young people over four cohorts, with a placement pathway into four named employers ([programme](2026-01-29-asanai-bpo-training-program)).

A bank launched what it describes as the country's first free, locally developed payment platform in April 2026, connected to 767 merchant points ([launch](2026-04-14-baobabpay-launch)).",MDG-tech.industry-bpo|MDG-tech.industry-asanai|MDG-dpi.pay-baobabpay
tech.innovate--technology-hubs,Advanced,A [national innovation hub was inaugurated](2026-05-28-unipod-madagascar-inauguration) in May 2026 and a third digital centre opened in the north in June.,"The innovation hub was inaugurated in May 2026 at a science and technology centre in the capital, carrying five laboratories covering prototyping, robotics and artificial intelligence, agrifood, green technology and technology transfer ([inauguration](2026-05-28-unipod-madagascar-inauguration)).

An operator's digital centre opened at the University of Antsiranana in June 2026, extending a network that has run since 2021 and reports benefiting more than 12,000 young people ([opening](2026-06-23-orange-digital-center-antsiranana)).

A government-backed grant programme concluded its second cohort in January 2026, with 26 start-ups from 320 applications across eight regions taking USD 15,000 each ([cohort](2026-01-08-miary-digital-cohort-2-grants)).",MDG-tech.innovate-unipod-hub|MDG-tech.innovate-odc|MDG-tech.innovate-miary
tech.innovate--tech-startup-ecosystem,"No change, a single indexed position with nothing earlier behind it","The country was [placed behind regional comparators](2025-12-22-entrepreneuriat-digital-madagascar-retrait-lexpress) on a 2025 index of the digital entrepreneurship environment, reported at second hand.","The placement was reported through a development agency in December 2025, on an index the base holds only at second hand and carries as a dated citation rather than as current state ([index](2025-12-22-entrepreneuriat-digital-madagascar-retrait-lexpress)).

No count of firms, funding raised, incubator or accelerator is held for the country, so the position is the whole of the evidence and its components are not visible.",MDG-tech.innovate-digital-entrepreneurship
capacity.literacy--digital-literacy-civil-service,Advanced,A [technical assistance facility](2026-07-23-madagascar-facilite-assistance-technique-refondation-undp) running 2026 to 2030 had certified 170 focal points across the administration by the end of July 2026.,"The facility was launched in July 2026 with development-programme support, and by the end of that month 170 focal points had been certified and proposals were being submitted through a dedicated platform ([facility](2026-07-23-madagascar-facilite-assistance-technique-refondation-undp), [account](2026-07-21-madagascar-fat-numerique)).

Interventions selected by its steering committee run three to nine months. No curriculum, completion rate or measure of what the certification covers is published.",MDG-gov.policy-fat
capacity.literacy--digital-literacy-general-population,Advanced,"Two national training programmes carry targets — [40,000 people by 2028](2025-09-23-national-digitalisation-strategy-tvet-40000-target) and 1,000 by mid-2026 — and no measurement.","A digital readiness assessment handed to government in December 2025 is the standing account of the country's digital capacity ([assessment](2025-12-01-madagascar-digital-readiness-assessment-undp)).

The technical education ministry adopted a sector digitalisation strategy in September 2025 targeting 40,000 people trained in digital skills by 2028 at 6,000 a year, with 22 priority projects including a free open-access learning platform ([strategy](2025-09-23-national-digitalisation-strategy-tvet-40000-target)).

An expanded skills programme launched in January 2026 to train 1,000 young people free of charge by mid-2026 ([launch](2026-01-22-d-clic-training-launch)). No published measurement of digital literacy in the general population is held; the programmes carry targets rather than outcomes.",MDG-capacity.literacy-literacy|MDG-capacity.training-tvet-strategy|MDG-capacity.training-d-clic
capacity.training--dt-related-training-in-secondary-education,Advanced,School digital-kit deployment [opened the 2025-2026 year](2026-05-21-ceg-nanisana-ecoles-numeriques-deployment) and a USD 100 million skills project reached appraisal in March 2026.,"A five-year tripartite agreement signed in February 2023 gave free digital learning platform access to 14,000 students across 15 public lower-secondary schools in three regions ([agreement](2023-02-11-men-unicef-airtel-digital-learning-secondary)).

An operator's school programme launched its 2025-2026 deployment at a lower-secondary school of 2,700 students, claiming more than 280 schools and 400,000 beneficiary students a year since 2014 ([deployment](2026-05-21-ceg-nanisana-ecoles-numeriques-deployment)).

An appraisal-stage project document of March 2026 sets out USD 100 million for secondary technical institutions, with broadband and platform access, aiming to reach more than 500,000 young people ([document](2026-03-04-youth-skills-transformation-jobs-project)). The programme reach figures are the operator's own.",MDG-capacity.training-schools-digital|MDG-capacity.training-youth-skills
capacity.training--dt-related-university-facilities-and-qualifications,Advanced,"A [US$15m skills sub-component](2025-11-20-worldbank-decim-madagascar-supervision-digital-nov-2025) covers a virtual university, advanced skills training for 5,700 people and the national research network.","The sub-component commits US$15m, with 5,700 people to be trained in advanced digital skills and US$2.4m for the national research network ([sub-component](2025-11-20-worldbank-decim-madagascar-supervision-digital-nov-2025)).

The figures are targets in a supervision record rather than outturns: no enrolment, completion or graduation count is held, and the virtual university is not recorded as opened.",MDG-capacity.training-decim-skills
capacity.training--graduates-entering-dt-ecosystem,Advanced,"The ministry received [259 applications for ten established specialist posts](2026-08-01-madagascar-mndpt-youth-recruitment-digital-transformation) in artificial intelligence, data, cybersecurity, telecommunications and digital law.","The applications were received by 1 August 2026 for ten established civil-service posts, and no appointment has been announced ([recruitment](2026-08-01-madagascar-mndpt-youth-recruitment-digital-transformation)).

Applicants have publicly asked for integrity guarantees on the selection. The ratio is the only labour-market signal in the base for the country: no graduate count, employment figure or salary measure for the sector is held.",MDG-capacity.training-mndpt-recruitment
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,Advanced,"A [university connectivity and artificial-intelligence initiative](2026-01-26-unipod-internet-ai-universities-techafricanews) was announced in January 2026, with no campus connected or facility opened on record.","The initiative would bring high-speed internet and artificial intelligence to universities ([initiative](2026-01-26-unipod-internet-ai-universities-techafricanews)).

Nothing has been recorded delivered under it since. No university department, research centre or think tank is recorded contributing to national digital policy, so the academic side of the record is an announcement and a funded skills line elsewhere in this ledger.",MDG-capacity.research-unipod
include.access--citizen-feedback-portals,Advanced,"The anti-corruption bureau's [anonymous reporting platform](2024-01-01-bianco-rapport-annuel-2024) carried 242 reports in 2024, the only feedback channel held.","The bureau's annual report records 242 reports received through its anonymous digital whistleblowing platform in 2024, alongside a named administrative-procedure digitalisation programme ([report](2024-01-01-bianco-rapport-annuel-2024)).

The national police launched a reporting and case-tracking platform for gender-based violence and missing persons in July 2026 ([platform](2026-07-30-police-online-reporting-tool-vbg)).

Both are reporting channels for specific harms. No general citizen feedback or grievance portal for public services, no service-level complaint mechanism and no resolution figure is held.",MDG-dpi.govtech-i-toroka|MDG-dpi.govtech-police-platform
include.access--citizen-participation-in-policy,Advanced,The [Refondation implementation programme](2025-11-17-pmo-pge-r-programme-refondation) of November 2025 commits to digitising the electoral roll and to a digital governance mechanism.,"A decree of June 2015 established the local consultation structure for decentralised territorial collectivities, the standing statutory participation mechanism ([decree](2015-06-16-decret-2015-957-structure-locale-de-concertation)).

The state policy implementation programme signed in November 2025 commits to accelerating digital transformation of the state through a national digitalisation policy and an inter-institutional mechanism piloted from the prime minister's office, and to digitising the electoral roll and computerising the electoral commission's process ([programme](2025-11-17-pmo-pge-r-programme-refondation)).

No digital participation platform, consultation portal or published response to a consultation is held. The commitments are to digitise an electoral process rather than to open one.",MDG-include.access-slc|MDG-include.access-pge-r
include.access--gender-equity,Advanced,"The statistics office published its [first dedicated gender statistics compendium](2026-02-25-instat-livret-genre-2026) in February 2026, alongside national survey results.","The compendium is the office's first dedicated gender statistics product, aligned to the national gender equality policy for 2025 to 2035 ([compendium](2026-02-25-instat-livret-genre-2026)).

Results of the seventh multiple indicator cluster survey were released in February 2026 from fieldwork across 19,785 households ([release](2026-02-28-instat-mics-7-2025)), a United Nations account putting the sample at about 21,000 households with a 99 per cent response rate covering 43 indicators across 11 goals ([account](2026-03-05-un-madagascar-mics7-2025)).

The two household counts are stated on different bases and are not reconciled. No gender-disaggregated figure for digital access is quoted in either capture.",MDG-include.access-gender-statistics
include.access--inclusion-of-persons-with-disabilities,No change,The governing instrument is a [1998 law](1998-02-02-loi-97-044-personnes-handicapees) that predates digital service delivery and carries no accessibility duty.,"The law on persons with disabilities was promulgated in February 1998 after adoption by the National Assembly in December 1997 ([law](1998-02-02-loi-97-044-personnes-handicapees)).

The seventh multiple indicator cluster survey, released in 2026, carries the sustainable development indicator framework under which disability disaggregation would be reported ([survey](2026-03-05-un-madagascar-mics7-2025)).

What the base does not hold is any accessibility standard for public digital services, any assistive-technology programme, or any disaggregated figure for digital access by disability. The 1998 law is the whole of the legal position.",MDG-include.access-disability-law
include.access--inclusion-of-refugees-and-idps,"No change, a single undated entry with nothing behind it",A [rights mapping entry](2025-01-01-unhcr-rimap-madagascar) records a refugee reform bill and a pledged office; no digital service for displaced people is held.,"The rights mapping entry records a reform bill scheduled for a vote in 2025 and a pledge to establish a dedicated office by the same year ([entry](2025-01-01-unhcr-rimap-madagascar)).

The page carries no publication date of its own; its year is inferred from those forward references, so the position it states may already have moved.

No registration system, identity credential, cash transfer mechanism or service portal for refugees or internally displaced people is held, and the social registry's coverage of displaced households is not stated anywhere in the base.",MDG-include.access-rimap
include.divides--bridging-of-digital-divides,Advanced,"An [affordable-device facility](2025-11-20-worldbank-decim-madagascar-supervision-digital-nov-2025) approved nine applications and made a US$2.5m first call, and [664,000 devices](2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin) had been distributed by June 2026.","The facility is a US$24m sub-component of the connectivity project: an April 2025 call closed with nothing contracted, and by November 2025 nine applications were approved with only two operator contracts unsigned, a US$2.5m first call for funds made on 7 November and a student-laptop pilot proposed for about 700 computers ([facility](2025-11-20-worldbank-decim-madagascar-supervision-digital-nov-2025)).

The June 2026 portfolio review records 664,000 devices distributed, against a rural-connectivity tender document that slipped from October 2025 to January 2026 ([review](2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin), [supervision](2025-11-20-worldbank-decim-madagascar-supervision-digital-nov-2025)).",MDG-include.access-fonds-decim|MDG-infra.connect-decim
data.statistics--national-strategy-for-development-of-statistics,No change,The [second-generation statistics strategy](2024-03-11-instat-snds-ii-2023) is in force; no implementation or mid-term report under it is held.,"The strategy was published as the second generation of the national statistical development plan ([strategy](2024-03-11-instat-snds-ii-2023)).

The statistics office marked African and world statistics day in November 2025 ([observance](2025-11-13-instat-jms-jas-2025)).

What the base does not hold is any implementation report, mid-term review or costing under the strategy. The activity recorded in the window — a microdata platform, a census project document, alignment of public finance statistics — cites projects and external assistance rather than the strategy as its authority.",MDG-data.statistics-snds2
data.statistics--censuses-and-surveys,Advanced,"The statistics institute runs a [registration-gated microdata platform](2026-08-09-madagascar-instat-microdata-platform) advertising census and household-survey microdata, with no documentation beyond the landing page.","The platform was captured in August 2026 advertising household surveys covering 2020 to 2022, an enterprise survey and third-census microdata ([platform](2026-08-09-madagascar-instat-microdata-platform)).

The datasets themselves sit behind account registration and were not retrieved, and no dataset documentation, sample size, licence or reuse terms are established beyond the landing page, so the base records that the microdata exists and not what is in it.",MDG-data.statistics-instat-microdata
data.statistics--statistics-from-administrative-data,Advanced,"The statistics office [signed the first interoperability usage conventions](2026-04-28-instat-interoperabilite-nationale) in April 2026, opening a route to administrative data.","The civil status law of 2018 mandates the unique identification number that would key administrative records to individuals ([law](2018-11-27-loi-2018-027-etat-civil-who-int)).

The statistics office's director general was among the signatories of the first usage conventions when the national interoperability platform launched in April 2026 ([launch](2026-04-28-instat-interoperabilite-nationale)).

An external technical assistance mission on government finance statistics ran in March 2026 and reported in June ([mission](2026-06-17-imf-gfs-mission-report)). No statistical product compiled from administrative registers is held, and the mission report itself is a separate download not captured.",MDG-data.statistics-gfs|MDG-dpi.exchange-rahaka|MDG-dpi.id-niu
data.open--use-of-open-data,Advanced,"The national assembly runs a [licensed open-data interface](2026-08-09-madagascar-assemblee-nationale-open-data-api) serving five parliamentary datasets, while a [general portal](2026-08-09-madagascar-opendata-mg-portal) carries no datasets or issuing institution.","The parliamentary interface serves deputies, legislative texts, sittings, committees and parliamentary groups as structured data under an open licence compatible with attribution reuse, rate-limited to 60 requests a minute; its page counters read 163 deputies, 45 texts and 128 sittings at capture ([interface](2026-08-09-madagascar-assemblee-nationale-open-data-api)).

The general portal is a reachable landing page with six undated category tiles and four unlinked project cards, naming no issuing institution, dataset count or licence, and its footer credits only a private vendor, so it is not established as a government portal ([portal](2026-08-09-madagascar-opendata-mg-portal)).",MDG-data.open-assemblee-portal|MDG-data.open-opendata-mg
data.satellite--agricultural-use-of-satellite-data,Advanced,"[National annual rice paddy maps for 2017 to 2025](2026-07-23-essd-rice-paddy-maps-madagascar) were published in July 2026, the most complete agricultural product held.","A drought resilience profile compiled the country's drought history and vulnerability assessment ([profile](2023-01-01-worldbank-drought-resilience-profile-madagascar)).

A satellite analysis published in February 2026 assessed cyclone damage to cropland in the poorest communities ([analysis](2026-02-20-undp-satellite-cyclone-cropland-analysis)).

Nationally comprehensive annual rice paddy maps covering 2017 to 2025 were published as a preprint in July 2026, with the underlying data deposited publicly ([maps](2026-07-23-essd-rice-paddy-maps-madagascar)). All three are donor or research products; no national agricultural earth-observation programme, mandate or operational service is held.",MDG-data.satellite-satellite-data
data.satellite--meteorological-use-of-satellite-data,Advanced,"A [meteorological system was reported fully operational](2025-09-09-cimopolee-fully-operational) in September 2025, and a satellite capacity agreement followed in May 2026.","A peer review report of November 2023 diagnosed the national hydrometeorological service's governance and mandate ([report](2023-11-01-un-soff-country-hydromet-diagnostics-madagascar)).

A meteorological system was reported fully operational in September 2025 ([status](2025-09-09-cimopolee-fully-operational)).

A protocol of agreement signed in Shanghai in May 2026 covers early-warning systems, cyclone forecasting and radar and satellite capacity building, with no amount or timetable stated ([protocol](2026-05-19-meteomadagascar-chine-partenariat)). The peer review's observational infrastructure chapter, which covers satellite reception, was not reached in the capture.",MDG-data.satellite-cimopolee|MDG-data.satellite-dgm-china|MDG-data.satellite-hydromet
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,"No change, a searched absence with nothing more recent than 2019",No United States hyperscaler engagement is recorded; the most recent framework record is a [2019 investment climate statement](2019-01-01-state-gov-investment-climate-statement-madagascar).,"The statement records two investment-agency memoranda of 2004 covering sectors including telecommunications and information technology, though the passage naming them was not reached in the capture ([statement](2019-01-01-state-gov-investment-climate-statement-madagascar)).

No hyperscaler memorandum, cloud region announcement, development finance commitment or digital cooperation agreement with the United States is held for any date since.

The absence is dated and searched rather than unexamined. A separate United States bilateral health agreement, and the data-sharing agreement said to accompany it, remains withheld and in litigation.",MDG-geopol.usa-usa-engagement|MDG-gov.protect-us-health-data-sharing-agreement
geopol.china--chinese-mous-engagements-and-commitments,Advanced,"A [telecommunications modernisation loan](2020-01-01-eximbank-cn-mdg-001-telecommunications-modernization-project) of RMB 337.9m sits behind the network, and the cabinet approved accession to a [China-initiated cybercrime network](2026-08-10-madagascar-china-cybercrime-network-council-ministers) in August 2026.","The concessional loan of RMB 337.9m, about US$54,708,617 at the capture conversion, was committed in 2020 with no implementation record held ([loan](2020-01-01-eximbank-cn-mdg-002-china-eximbank-provides-rmb-3379-million), [project](2020-01-01-eximbank-cn-mdg-001-telecommunications-modernization-project)).

Accession to the cybercrime network was approved on 4 August 2026, mobilising five ministries and the gendarmerie for cross-border cooperation on online fraud ([accession](2026-08-10-madagascar-china-cybercrime-network-council-ministers)).

Those two instruments, a decade apart in kind, are the whole of the recorded relationship: no vendor contract, data centre or technology framework is separately held.",MDG-finance.new-china-telecom-loan|MDG-gov.regional-china-cybercrime-network
